"","raz_social","X","id","nom_estab","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","ctarfc"
"468","PLAZA VERONA SA DE CV",811,6317408,"ROMAMOR",721113,"Moteles","31 a 50 personas","CALLE","CHIAPAS","EJE VIAL","2 PONIENTE (MONTERREY)","CALLE","TONALA","CALLE","SAN LUIS POTOSÍ",121,"","","",NA,"","COLONIA","ROMA NORTE","","","",6700,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1214",4,63632428,"","HOTELROMAAMOR.COM","Fijo",19.41261099,-99.16146545,"2010-07","PVE940614R95"
"469","PONTE SA DE CV",224,6323821,"HOTEL CORONA REAL",721111,"Hoteles con otros servicios integrados","11 a 30 personas","EJE VIAL","7 SUR (EXTREMADURA)","CIRCUITO","INTERIOR (AVENIDA PATRIOTISMO)","CALLE","POUSSIN","CALLE","DONATELLO",192,"","","",0,"","COLONIA","INSURGENTES MIXCOAC","","","",3920,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","702",20,NA,"HOTEL.CORONA@LIVE.COM.MX","","Fijo",19.37542803,-99.18603377,"2010-07","PON960318LJ1"
"470","POSADA OVIDAC SA DE CV",132,6325315,"HOTEL ASTORIA",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","QUERETARO","EJE VIAL","2 PONIENTE (MONTERREY)","EJE VIAL","3 PONIENTE (MEDELLIN)","CALLE","SAN LUIS POTOSÍ",208,"","","",NA,"","COLONIA","ROMA NORTE","","","",6700,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1214",14,NA,"MARYDCS@HOTMAIL.COM","","Fijo",19.41400974,-99.16392105,"2010-07","POV900704F95"
"471","PROHOMI SA DE CV",779,6258709,"OFICINAS CORPORATIVAS DE HOTELES MISIÓN",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","PRAGA","CALLE","LONDRES","AVENIDA","CHAPULTEPEC","CALLE","VARSOVIA",60,"","","",NA,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","983",6,NA,"","","Fijo",19.422644,-99.16862816,"2010-07","PRO030110FC8"
"472","PROMOCIONES RIO PLATA SA DE CV",427,6304147,"HOTEL MARQUIS REFORMA",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","PASEO DE LA REFORMA","CALLE","RÍO ELBA","CALLE","RÍO DE LA PLATA","CALLE","RÍO ATOYAC",465,"","HOTEL MARQUIS REFORMA","PISO 1",0,"SN","COLONIA","CUAUHTEMOC","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","930",12,NA,"","WWW.MARQUISREFORMA.COM","Fijo",19.42455813,-99.173823,"2010-07","PRP8805238U4"
"473","PROMOCIONES TURISTICAS ABASTO SA DE CV",106,6324608,"HOTEL ABASTOS PLAZA",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","CANAL DE TEZONTLE","EJE VIAL","5 ORIENTE (AVENIDA JAVIER ROJO GÓMEZ)","CALLE","PORTAL DE LAS FLORES","CALLE","PORTAL DE LAS FLORES",133,"","","",0,"","COLONIA","CENTRAL DE ABASTO","","","",9040,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","2390",27,NA,"HABASTOSPLAZA@PRODIGY.NET.MX","","Fijo",19.38238899,-99.07819784,"2010-07","PTA920612V68"
"474","PROMOCIONES TURISTICAS HERCA SA DE CV",317,6307134,"HOTEL GRAND PRIX STAND AEROPUERTO",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","CAPITAN CARLOS LEON","CALLE","SANTOS DUMONT","AVENIDA","INTERIOR (BOULEVARD PUERTO AÉREO)","AVENIDA","VÍA TAPO (FERROCARRIL DEL SUR)",0,"SN","","",NA,"","COLONIA","PEÑON DE LOS BAÑOS","AEROPUERTO","AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO","ALL41",15620,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","140",1,NA,"CONTABILIDAD@HOTELGRANDPRIX.COM.MX","","Fijo",19.41936887,-99.08049735,"2010-07","PTH910926179"
"475","PROMOCIONES TURISTICAS HERCA SA DE CV",316,6305287,"HOTEL GRAND PRIX",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","RIO CHURUBUSCO","CALLE","AVENA","CALLE","AÑIL","CALLE","RESINA",200,"","EDIFICIO SIN NOMBRE","PLANTA BAJA",NA,"","COLONIA","GRANJAS MÉXICO","","","",8400,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","1094",33,NA,"CONTABILIDAD@HOTELGRANDPRIX.COM.MX","","Fijo",19.40245427,-99.09765669,"2010-07","PTH910926179"
"476","PROMOCIONES TURISTICAS MAROMO SA DE CV",330,6258196,"HOTEL HIPODROMO",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","CALZADA LEGARIA","CALLE","LAGO SUPERIOR","CALLE","LAGO POO","CALLE","FELIPE CARRILLO PUERTO",185,"","","",0,"","COLONIA","TORRE BLANCA","","","",11280,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","139",24,NA,"HOTELHIPODROMO@HOTMAIL.COM","","Fijo",19.45462366,-99.19695563,"2010-07","PTM880715CX0"
"477","PROMOCIONES TURISTICAS NACIONALES SA DE CV",499,6315599,"HOTEL PARAISIO DEL SUR",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALLE","CHIMALCOYOTL","CALLE","BARRANCA CHIMALCOYOTL","CALLE","INSURGENTES SUR","CIRCUNVALACION","OTOMÍES",5109,"","","",NA,"","COLONIA","CHIMALCOYOTL","","","",14630,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","1123",5,NA,"","","Fijo",19.27610102,-99.16734401,"2010-07","PTN640615A18"
"478","PROMOCIONES TURISTICAS RAJOJA SA",568,6304177,"HOTEL RIAZOR",721111,"Hoteles con otros servicios integrados","101 a 250 personas","VIADUCTO","MIGUEL ALEMAN","CALLE","TERRAPLÉN RÍO FRÍO","CALLE","PRIMERO DE MAYO","CALLE","UNIÓN",297,"","","",0,"","COLONIA","LA CRUZ","","","",8310,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","274",12,NA,"FINANSAS@HOTELRIAZOR.COM.MX","WWW.HOTELRIAZOR.COM.MX","Fijo",19.40529166,-99.1184189,"2010-07","PTR790307IW1"
"479","PROMOTORA ANTONIO CASO SA DE CV",518,6259238,"HOTEL PLAZA BELICES",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","Parque Vía","CALLE","Francisco Lorenzana","CIRCUITO","Interior (Calzada Melchor Ocampo)","CALLE","Francisco Díaz Covarrubias",207,"","","",0,"","COLONIA","SAN RAFAEL","","","",6470,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","678",19,NA,"HOTELPBELICES@GMAIL.COM","","Fijo",19.43606511,-99.16863772,"2010-07","PAC971013Q51"
"480","PROMOTORA CAMPELO SA DE CV",801,6317764,"PROMOTORA HOTEL MARIA RICO",721113,"Moteles","11 a 30 personas","EJE VIAL","8 SUR (JOSE MARIA RICO)","CALLE","AMORES","EJE VIAL","3 PONIENTE (AVENIDA COYOACAN)","CALLE","RODRIGUEZ SARO",523,"","","",NA,"","COLONIA","DEL VALLE SUR","","","",3100,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","810",10,5555240437,"HMARIARICO@HOTMAIL.COM","WWW.HMARIARICO.COM","Fijo",19.36702036,-99.17115089,"2010-07","PCA010118VEA"
"481","PROMOTORA DE HOTELES EL COLOSO SA DE CV",233,6318170,"HOTEL CUORE",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALZADA","DE TLALPAN","PRIVADA","JUÁREZ","CALLE","CERRO DE JESÚS","CALLE","ABASOLO",3325,"","","",0,"","COLONIA","SANTA ÚRSULA COAPA","","","",4650,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","1124",21,NA,"HCUORE@GMAIL.COM","WWW.HOTELCUORE.COM.MX","Fijo",19.30556851,-99.14461506,"2010-07","PHC030505SB4"
"482","PROMOTORA DE HOTELES IMPERIAL SA DE CV",345,6256872,"HOTEL IMPERIAL",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","PASEO DE LA REFORMA","CALLE","CONSTANCIA","EJE VIAL","2 NORTE (MANUEL GONZÁLEZ)","CALLE","ABRAHAM GONZÁLEZ",64,"","REFORMA 64","MEZZANINE",0,"SN","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","803",11,NA,"RH.HOTELIMPERIAL@OUTLOOK.COM","WWW.HOTELIMPERIAL.MX","Fijo",19.43318947,-99.15381081,"2010-07","PHI920714795"
"483","PROMOTORA DE HOTELES LA VILLA",438,7713985,"HOTEL METROPOLITAN",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","EJE VIAL","2 ORIENTE (HONORABLE CONGRESO DE LA UNION)","PRIVADA","NINGUNO","CALLE","HENRY FORD","CALLE","NORTE 70",5631,"","","",NA,"","COLONIA","BONDOJITO","","","",7850,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1805",8,NA,"METROPOLITAN2015@OUTLOOK.COM","HOTELMETROPOLITAN.COM.MX","Fijo",19.46711914,-99.11078614,"2019-11","PHV120330RS7"
"484","PROMOTORA DE HOTELES OUMARAL SA DE CV",218,6315097,"HOTEL CONTADERO",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CARRETERA","FEDERAL MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA)","PRIVADA","NINGUNO","CERRADA","NINGUNO","CALLE","RINCÓN DE LAS LOMAS",2945,"","HOTEL CONTADERO","PLANTA BAJA",0,"","COLONIA","VISTA HERMOSA","EDIFICIO COMERCIAL Y DE SERVICIOS","","",5100,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","49",2,NA,"","","Fijo",19.3653539,-99.27370759,"2010-07","PHO0802194N3"
"485","PROMOTORA DE HOTELES VILLA DEL MAR SA DE CV",666,6325231,"HOTEL VILLA DEL MAR",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","JUVENTINO ROSAS","CALZADA","CALZADA DE GUADALUPE","CALZADA","CALZADA DE LOS MISTERIOS","CALLE","NINGUNO",8,"","","",NA,"","COLONIA","MAZA","","","",6250,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","165",35,55261963,"HOVILLADELMAR@GMAIL.COM","WWW.VILLADELMARHOTEL.COM.MX","Fijo",19.45700139,-99.12850531,"2010-07","PHV91020651A"
"486","PROMOTORA DE MOTELES GUARANA SA DE CV",690,6259084,"HOTEL Y SUITES ATLANTICO",721111,"Hoteles con otros servicios integrados","11 a 30 personas","OTRO (ESPECIFIQUE)","4 SUR (AVENIDA TE)","CALLE","SUR 175","CALLE","SUR 173","CALLE","ORIENTE 102",807,"","","",0,"","COLONIA","GABRIEL RAMOS MILLÁN","","","",8730,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","471",5,NA,"DESPACHO@CONTADORESLUYANDO.COM","","Fijo",19.39587908,-99.09368858,"2010-07","PMG010817GA1"
"487","PROMOTORA HOTEL LAS GLORIAS SA DE CV",60,755058,"ESTACIONAMIENTO Y PENCION GLORIA",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","MAR MEDITERRANEO","CALLE","MAR CARIBE","CALLE","MAR BERHING","CALLE","F.F. C.C. NACIONALES",80,"B","","",NA,"80 A","COLONIA","TACUBA","","","",11410,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","54",5,NA,"HLASGLORIAS@OUTLOOK.COM","","Fijo",19.45922957,-99.18387188,"2010-07","PHG1208312F8"
"488","PROMOTORA HOTEL LAS GLORIAS SA DE CV",390,6259284,"HOTEL LAS GLORIAS",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","MAR MEDITERRANEO","CALLE","MAR CARIBE","CALLE","MAR BERHING","CALLE","F.F. C.C. NACIONALES",76,"","","",NA,"","COLONIA","TACUBA","","","",11410,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","54",5,NA,"","","Fijo",19.45932571,-99.18415333,"2010-07","PHG1208312F8"
"489","PROMOTORA HOTEL RIO MIÑO",512,6259213,"HOTEL PIET",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALZADA","CALZADA DE GUADALUPE","CIRCUITO","INTERIOR (AVENIDA RIO CONSULADO)","CALLE","LUDWING VAN BEETHOVEN","CALZADA","CALZADA DE GUADALUPE",152,"A","","",NA,"","CIUDAD","PERELVILLO","","","",6220,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","127",16,NA,"","","Fijo",19.46024504,-99.12695515,"2010-07","PHR130517555"
"490","PROMOTORA HOTELERA EL PILAR SA DE CV",269,6325833,"HOTEL EL PILAR",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CIRCUITO","INTERIOR (INSTITUTO TECNICO INDUSTRIAL)","CALLE","MANUEL CARPIO","CALLE","SALVADOR DIAZ MIRON","CALLE","LAURO AGUIRRE",212,"","","",NA,"","COLONIA","AGRICULTURA","","","",11360,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","213",24,NA,"","","Fijo",19.45158942,-99.16448468,"2010-07","PHP970707R5A"
"491","PROMOTORA HOTELERA TACUBA SA DE CV",158,6257629,"HOTEL BONSAI",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALZADA","EJE 8 SUR (CALZADA ERMITA IZTAPALAPA)","DIAGONAL","CANAL DE GARAY","CALLE","LIRIO","CALLE","FERROCARRIL TERRAPLÁN SAN RAFAEL",2293,"","","",0,"","COLONIA","LOS ÁNGELES APANOAYA","","","",9710,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","1640",25,NA,"RESERVACIONES@HOTELBONSAI.COM.MX","WWW.HOTELBONSAI.COM.MX","Fijo",19.34374664,-99.05960281,"2010-07","PHT0103074L9"
"492","PROMOTORA INMOBILIARIA OBELISK SC",483,9314930,"HOTEL OBELISK",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","JULIO VERNE","CALLE","LUIS GONZAGA URBINA","AVENIDA","CAMPOS ELISEOS","CALLE","ANATOLE FRANCE",30,"","","",NA,"","COLONIA","POLANCO","","","",11550,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","075A",4,NA,"OPERACIONES@HOTELOBELISK.COM","","Fijo",19.42810787,-99.19731807,"2020-11","PIO070824TSA"
"493","PROMOTORA INMOBILIARIA OBELISK SC",830,9314931,"SUITES OBELISK",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","JULIO VERNE","CALLE","LUIS GONZAGA URBINA","AVENIDA","CAMPOS ELISEOS","CALLE","ANATOLE FRANCE",28,"","","",NA,"","COLONIA","POLANCO","","","",11550,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","075A",4,NA,"","","Fijo",19.4280575,-99.19732643,"2020-11","PIO070824TSA"
"494","PROMOTORA INMOBILIARIA REMINGSTON SA DE CV",491,6325412,"HOTEL ORION",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","GENERAL FRANCISCO MORAZÁN","CALLE","39","CALLE","41","AVENIDA","GENERAL FRANCISCO MORAZÁN",180,"","","",0,"","COLONIA","IGNACIO ZARAGOZA","","","",15000,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","1223",10,NA,"DESPACHO@CONTADORESLUYANDO.COM","","Fijo",19.41270909,-99.09033074,"2010-07","PIR990318JK8"
"495","PROMOTORA PASEO DE LA REFORMA S DE RL DE CV",727,6318221,"LE MERIDIEN MÉXICO CITY",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALLE","IGNACIO RAMÍREZ","CALLE","MAESTRO ANTONIO CASO","AVENIDA","PASEO DE LA REFORMA","CALLE","MAESTRO ANTONIO CASO",69,"","","",0,"SN","COLONIA","TABACALERA","","","",6030,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","729",1,NA,"LYA.RIOS@LEMERIDIEN.COM","WWW.LEMERIDIEN.COM","Fijo",19.43346413,-99.15451917,"2010-07","PPR020829846"
"496","PROMOTORA PLAZA DEL REY SA DE CV",696,6257293,"HOTEL Y VILLAS PLAZA DEL REY",721113,"Moteles","51 a 100 personas","AVENIDA","AQUILES SERDÁN","CALLE","TOMÁS MARÍN","CALLE","VÍCTOR HERNÁNDEZ","CALLE","ZARAGOZA",679,"","","",NA,"","COLONIA","AZCAPOTZALCO CENTRO","","","",2000,9,"CIUDAD DE MÉXICO",2,"Azcapotzalco",1,"Azcapotzalco","468",5,NA,"LILIANALEALAGUILAR@GMAIL.COM","","Fijo",19.48418702,-99.18856579,"2013-07","PPR0212125VA"
"497","PROMOTORA PLAZA DEL TEPEYAC SA DE CV",340,6723211,"HOTEL HOT INSURGENTES",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","ANCÓN","AVENIDA","INSURGENTES NORTE","CALLE","ETEN","CALLE","ETEN",22,"","","",0,"","COLONIA","GUADALUPE TEPEYAC","","","",7020,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1260",30,NA,"H.HOT.GERENCIA@GMAIL.COM","","Fijo",19.48611493,-99.12363092,"2016-01","PPT101105TK0"
"498","PROMOTORA PLAZA DEL TEPEYAC SA DE CV",802,6306974,"PROMOTORA PLAZA DEL TEPEYAC",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","MONTIEL","CALLE","TENAYO","CALLE","TICOMÁN","CALLE","GARRIDO",20,"","","",NA,"","COLONIA","TEPEYAC INSURGENTES","","","",7020,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1260",5,NA,"H.HOT.GERENCIA@GMAIL.COM","","Fijo",19.48455157,-99.12013519,"2012-06","PPT101105TK0"
"499","PROMOTORA PLAZA SOL SA DE CV",40,6814119,"CITY PLUS PERIFERICO SUR TLALPAN",721111,"Hoteles con otros servicios integrados","101 a 250 personas","PERIFERICO","ANILLO  ADOLFO RUIZ CORTINES","CALLE","FORESTAL","PRIVADA","LAS FLORES","CERRADA","LAS FLORES",4860,"","","",0,"","COLONIA","GUADALUPE","","","",14388,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","981",3,NA,"NGONZALEZ@HOTELESCITY.COM","WWW.HOTELESCITY.COM","Fijo",19.28686592,-99.14868326,"2017-11","PPS030507CI6"
"500","PROMOTORA PLAZA SOL SA DE CV",39,690829,"CITY EXPRESS SUITES ANZURES",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","LEIBNITZ","CALLE","CALZADA MARIANO ESCOBEDO","CALLE","LEIBNITZ","CALLE","DARWIN",120,"","","",0,"","COLONIA","ANZURES","","","",11590,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","068A",21,NA,"NGONZALEZ@HOTELESCITY.COM","WWW.HOTELESCITY.COM","Fijo",19.4292101,-99.17848739,"2014-12","PPS030507CI6"
"501","PROMOTORA PLAZA SOL SA DE CV",35,6318412,"CITY EXPRESS EBC",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","HAVRE","CALLE","HAMBURGO","AVENIDA","PASEO DE LA REFORMA","CALLE","NIZA",21,"","","",0,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","803",10,NA,"NGONZALEZ@HOTELESCITY.COM","WWW.HOTELESCITY.COM","Fijo",19.42768592,-99.16188647,"2010-07","PPS030507CI6"
"502","PROMOTORA PLAZA SOL SA DE CV",803,6308135,"PROMOTORA PLAZA SOL",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","JUAN SALVADOR AGRAZ","AVENIDA","TAMAULIPAS","AVENIDA","TAMAULIPAS","PROLONGACION","VIALIDAD VASCO DE QUIROGA SEGUNDA ETAPA",69,"","","",0,"","COLONIA","ZEDEC SANTA FE","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE","",5348,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","369",4,NA,"CSSFE.GERENCIA@CITYSUITES.COM.MX","","Fijo",19.3595505,-99.2791824,"2014-12","PPS030507CI6"
"503","PROMOTORA PLAZA SOL SA DE CV",37,6883647,"CITY EXPRESS LA RAZA",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALZADA","1 PONIENTE (CALZADA VALLEJO)","CALLE","CUAUHTÉMOC","AVENIDA","ANTONIO VALERIANO","CALLE","32",296,"","","",0,"","COLONIA","SAN FRANCISCO XOCOTITLA","","","",2960,9,"CIUDAD DE MÉXICO",2,"Azcapotzalco",1,"Azcapotzalco","580",18,NA,"","WWW.HOTELESCITY.COM","Fijo",19.46802168,-99.14418622,"2019-04","PPS030507CI6"
"504","PROMOTORA PLAZA SOL SA DE CV",205,6317805,"HOTEL CITY EXPRESS INSURGENTES SUR",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","INSURGENTES SUR","CALLE","FACTOR","CALLE","MERCADERES","CALLE","DAMAS",1581,"","","",0,"","COLONIA","SAN JOSÉ INSURGENTES","","","",3900,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","914",6,NA,"NGONZALEZ@HOTELESCITY.COM","WWW.HOTELESCITY.COM","Fijo",19.3644458,-99.18217626,"2010-07","PPS030507CI6"
"505","PROMOTORA PLAZA SOL SA DE CV",38,6734182,"CITY EXPRESS PLUS SANTA FE",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","JUAN SALVADOR AGRAZ","AVENIDA","VASCO DE QUIROGA","AVENIDA","CARLOS GRAEF FERNANDEZ","AVENIDA","LIVERPOOL",69,"","EDIFICIO SIN NOMBRE","PISO 12",0,"","COLONIA","ZEDEC SANTA FE","EDIFICIO COMERCIAL Y DE SERVICIOS","HOTELES CITY","",5348,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","369",4,NA,"CSSFE.CONTADOR@CITYSUITES.COM.MX","WWW.CITYEXPRESS.COM","Fijo",19.35891229,-99.27807572,"2016-10","PPS030507CI6"
"506","PROMOTORA PLAZA SOL SA DE CV",34,6722073,"CITY EXPRESS CENTRAL DE ABASTO",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","AVENIDA","6 SUR TRABAJADORAS SOCIALES","CALLE","HUALQUILA","CALLE","SIN REFERENCIA","CALLE","HUALQUILA",540,"","","",0,"","COLONIA","CENTRAL DE ABASTO CDMX","","","",9040,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","2475",23,NA,"NGONZALEZ@HOTELESCITY.COM","WWW.HOTELESCITY.COM","Fijo",19.36839651,-99.10029303,"2016-01","PPS030507CI6"
"507","PROMOTORA PLAZA SOL SA DE CV",33,6874961,"CITY EXPRESS CDMX",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALLE","REPÚBLICA DE URUGUAY","CALLE","5","CALLE","5","CALLE","5",45,"","","",0,"","COLONIA","CENTRO HISTORICO","PASAJE Y ANDADOR COMERCIAL","","",6000,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","818",3,NA,"N.GONZALEZ@HOTELESCITY.COM","WWW.HOTELESCITY.COM","Fijo",19.43059574,-99.13786037,"2019-04","PPS030507CI6"
"508","PROMOTORA PLAZA SOL SA DE CV",31,6200973,"CITY EXPRESS",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","UNIVERSIDAD","AVENIDA","8 SUR  POPOCATÉPETL","CALLE","NINGUNO","CALLE","NINGUNO",1038,"","","",0,"","COLONIA","XOCO","","","",3330,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","952",5,NA,"NGONZALEZ@HOTELESCITY.COM","WWW.HOTELESCITY.COM","Fijo",19.3661585,-99.16755393,"2014-12","PPS030507CI6"
"509","PROMOTORA PORTO SA DE CV",98,6258449,"HOTE NOVIT",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","INSURGENTES SUR","CALLE","YOSEMITE","CALLE","ALTADENA","CALLE","DAKOTA",635,"","","",0,"","COLONIA","NAPOLES","","","",3810,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","219",13,NA,"CONTACTO@HOTELNOVIT.COM","WWW.HOTELNOVIT.COM","Fijo",19.39593394,-99.17189016,"2014-12","PPO020814EK0"
"510","PROMOTORA ROBLES DOMINGUEZ SA DE CV",452,6306635,"HOTEL MODELO",721113,"Moteles","11 a 30 personas","EJE VIAL","3 NORTE (INGENIERO ALFREDO ROBLES DOMINGUEZ)","CALLE","TAMAGNO","CALLE","BORODÍN","CALLE","LEÓN CAVALLO",46,"","","",NA,"","COLONIA","VALLEJO","","","",7870,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1773",18,NA,"MTZYANET10@GMAIL.COM","","Fijo",19.46841828,-99.12606232,"2010-07","PRD940405A1A"
"511","PROMOTORA TURISTICA BALES SA DE CV",797,6313837,"PORTO NOVO HOTEL & SUITES",721111,"Hoteles con otros servicios integrados","31 a 50 personas","VIADUCTO","PRESIDENTE MIGUEL ALEMÁN","CALLE","TONALÁ","EJE VIAL","2 PONIENTE (MONTERREY)","CALLE","CASA DEL OBRERO MUNDIAL",645,"","","",0,"","CONDOMINIO","PIEDAD NARVARTE","","","",3000,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","11",5,NA,"PORTONOVO2002@HOTMAIL.COM","WWW.PORTONOVO.COM.MX","Fijo",19.40297535,-99.15928624,"2010-07","PTB9308029T4"
"512","PROMOTORA TURISTICA POSADA REAL SA DE CV",804,6314193,"PROMOTORA TURÍSTICA POSADA REAL SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","PASEO DEL PEDREGAL","CALLE","CICLÓN","CALLE","CRÁTER","CALLE","CRÁTER",59,"","","",0,"","COLONIA","JARDINES DEL PEDREGAL","","","59",1900,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1260",15,NA,"J.JIMENEZ@POSADAREAL.COM.MX","WWW.POSADAREAL.COM","Fijo",19.33116688,-99.20032998,"2010-07","PTP8709149X2"
